IMG_ycbcr422p_rgb565_c , 4536 , 2.390652557319224 , 2.390652557319224 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 , 1.1044973544973544 ,95	
DSP_blk_eswap64_c , 3068 , 3.0596479791395046 , 3.3525 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 , 0.9126466753585397 , 1 ,95	
IMG_pix_sat_c , 23093 , 1.6782141774563721 , 1.7156580636593033 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 , 0.9781752046074568 , 1 ,97	
IMG_yc_demux_be16_c , 1286 , 1 , 2.2249134948096887 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 , 0.4494556765163297 , 1 ,97	
IMG_mad_8x8_c , 24643 , 2.3271111471817556 , 5.65998815633636 , 0.4121657265754981 , 1.00246742992499 , 0.4121657265754981 , 1.00246742992499 , 0.41115123970295825 , 1 , 0.41115123970295825 , 1 ,95	
IMG_sobel_c , 17059 , 2.7630576235418256 , 3.3224078381616975 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 , 0.8316431209332317 , 1 ,97	
DSP_maxval_c , 1164 , 1.6993127147766323 , 1.6993127147766323 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 , 1.0996563573883162 ,97	
DSP_fltoq15_c , 988 , 1.4676113360323886 , 1.4676113360323886 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 , 1.027327935222672 ,95	
IMG_conv_3x3_c , 34977 , 2.6175200846270408 , 3.6231350666824964 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 , 0.7224461789175745 , 1 ,96	
IMG_wave_vert_c , 10129 , 2.22825550399842 , 4.352941176470588 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 , 0.5118965347023399 , 1 ,95	
IMG_sad_16x16_c , 5481 , 2.293377120963328 , 2.707301313805729 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 , 0.8471081919357781 , 1 ,99	
DSP_fir_cplx_c , 9203 , 2.019124198630881 , 2.1838053825361383 , 0.9325220036944475 , 1.008579151486661 , 0.9245898076714115 , 1 , 0.9258937303053352 , 1.0014102714772595 , 0.9245898076714115 , 1 ,96	
IMG_perimeter_c , 28956 , 2.338617212322144 , 2.338617212322144 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 , 1.3826840723856886 ,95	
DSP_neg32_c , 5426 , 1.4834131957242904 , 1.9465538089480048 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 , 0.7620715075562109 , 1 ,98	
DSP_autocor_c , 12046 , 2.0985389340860037 , 2.512073934214449 , 0.8353810393491615 , 1 , 0.8353810393491615 , 1 , 0.8370413415241574 , 1.001987478883037 , 0.8353810393491615 , 1 ,97	
IMG_boundary_c , 10093 , 1.8685227385316556 , 2.0234978540772532 , 0.9246012087585456 , 1.0012875536480688 , 0.9246012087585456 , 1.0012875536480688 , 0.92341226592688 , 1 , 0.92341226592688 , 1 ,97	
IMG_median_3x3_c , 67035 , 1 , 1.8994927885296535 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 , 0.5264563287834714 , 1 ,99	
